1485865082330	100.26	9
1485865082330	100.285	1
1485865082330	99.225	19
1485865082330	99.805	5
1485865082330	100.285	18
1485865082330	99.805	2
1485865082330	99.805	4
1485865082330	100.285	2
1485865082330	100.29	4
1485865082330	100.31	14
1485865082331	100.295	3
1485865082331	100.015	7
1485865082331	99.24	5
1485865082331	100.31	13
1485865082331	100.315	13
1485865082331	100.42	27
1485865082331	100.42	1
1485865082331	100.535	7
1485865082331	100.545	11
1485865082331	100.565	2
1485865082331	99.655	20
1485865082331	99.655	1
1485865082331	99.655	5
1485865082331	99.32	11
1485865082331	99.805	17
1485865082331	100.565	9
1485865082331	100.565	4
1485865082331	100.57	15
1485865082331	100.585	6
1485865082331	99.885	6
1485865082331	99.6	18
1485865082331	99.805	4
1485865082331	99.805	9
1485865082331	99.805	2
1485865082331	99.795	11
1485865082332	99.78	7
1485865082332	99.78	8
1485865082332	99.78	8
1485865082332	99.775	10
1485865082332	100.09	6
1485865082332	100.38	6
1485865082332	99.775	6
1485865082332	99.75	10
1485865082332	99.72	11
1485865082332	100.11	7
1485865082332	100.38	13
1485865082332	100.435	2
1485865082332	100.435	15
1485865082332	100.57	8
1485865082332	99.865	7
1485865082332	99.72	15
1485865082332	99.68	4
1485865082332	99.68	13
1485865082332	99.26	15
1485865082332	100.405	7
1485865082332	100.57	9
1485865082332	99.455	12
1485865082332	99.455	11
1485865082332	99.67	1
1485865082332	100.13	20
1485865082332	100.2	4
1485865082333	100.2	6
1485865082333	100.2	11
1485865082333	100.25	13
1485865082333	99.925	6
1485865082333	100.08	12
1485865082333	100.25	2
1485865082333	100.345	4
1485865082333	100.31	8
1485865082333	99.925	15
1485865082333	100.31	6
1485865082333	99.925	2
1485865082333	99.885	6
1485865082333	99.67	3
1485865082333	99.905	3
1485865082333	100.31	3
1485865082333	100.34	2
1485865082333	99.83	18
1485865082333	99.765	13
1485865082333	99.785	13
1485865082333	99.785	6
1485865082333	99.67	5
1485865082334	99.67	17
1485865082334	99.66	10
1485865082334	99.785	3
1485865082334	99.83	4
1485865082334	100.34	9
1485865082334	100.345	6
1485865082334	99.795	8
1485865082334	100.07	3
1485865082334	100.07	3
1485865082334	100.35	25
1485865082334	99.715	13
1485865082334	100.35	1
1485865082334	100.43	6
1485865082335	100.445	20
1485865082335	100.04	10
1485865082335	99.91	3
1485865082335	100.115	21
1485865082335	100.115	3
1485865082335	99.31	5
1485865082335	99.31	5
1485865082335	99.91	3
1485865082335	100.445	8
1485865082335	100.535	3
1485865082335	99.91	14
1485865082335	99.21	8
1485865082335	99.21	5
1485865082335	99.32	15
1485865082335	99.32	16
1485865082335	99.475	12
1485865082335	99.475	1
1485865082335	99.105	13
1485865082336	99.105	5
1485865082336	100.185	10
1485865082336	99.86	8
1485865082336	99.86	17
1485865082336	99.81	5
1485865082336	100.115	7
1485865082336	100.115	18
1485865082336	100.535	1
1485865082336	100.535	21
1485865082336	99.135	15
1485865082336	99.31	12
1485865082336	99.81	3
1485865082336	99.85	14
1485865082336	99.81	12
1485865082336	99.75	2
1485865082336	99.74	12
1485865082336	99.85	8
1485865082336	99.74	2
1485865082336	99.675	20
1485865082336	99.85	6
1485865082336	100.44	15
1485865082336	99.365	5
1485865082336	99.4	10
1485865082336	99.675	5
1485865082336	99.655	12
1485865082336	99.625	1
1485865082337	99.625	13
1485865082337	100.02	10
1485865082337	100.44	11
1485865082337	99.82	15
1485865082337	99.24	7
1485865082337	99.24	5
1485865082337	99.11	19
1485865082337	99.625	10
1485865082337	99.625	4
1485865082337	99.61	14
1485865082338	99.82	12
1485865082338	100.44	1
1485865082338	100.535	4
1485865082338	100.57	10
1485865082339	100.575	2
1485865082339	100.575	19
1485865082339	99.085	5
1485865082339	99.61	10
1485865082340	99.605	7
1485865082340	99.175	8
1485865082340	100.455	9
1485865082340	100.575	3
1485865082340	100.585	2
1485865082340	100.585	13
1485865082340	100.59	12
1485865082340	99.67	12
1485865082340	99.095	8
1485865082340	99.095	1
1485865082340	99.525	9
1485865082340	100.235	23
1485865082340	99.465	6
1485865082340	99.465	18
1485865082340	99.465	4
1485865082340	99.755	9
1485865082340	99.755	9
1485865082340	99.78	6
1485865082340	99.78	11
1485865082340	100.305	10
1485865082340	100.365	8
1485865082340	100.365	8
1485865082341	100.365	1
1485865082341	100.385	5
1485865082341	99.135	12
1485865082341	100.59	5
1485865082341	100.59	2
1485865082341	100.59	16
1485865082341	100.605	6
1485865082341	99.255	9
1485865082341	100.005	10
1485865082341	99.255	1
1485865082341	100.605	10
1485865082341	99.82	6
1485865082341	99.21	1
1485865082341	99.21	16
1485865082341	99.21	10
1485865082341	99.765	5
1485865082341	99.765	1
1485865082341	99.555	19
1485865082341	99.555	3
1485865082341	99.475	15
1485865082341	99.475	12
1485865082341	99.08	9
1485865082341	99.755	20
1485865082341	99.755	9
1485865082341	99.78	7
1485865082341	99.9	11
1485865082341	99.24	9
1485865082341	99.24	8
1485865082341	99.24	7
1485865082341	100.015	19
1485865082341	99.145	5
1485865082341	99.915	9
1485865082341	99.915	13
1485865082342	99.98	9
1485865082342	99.98	17
1485865082342	99.98	3
1485865082342	99.98	7
1485865082342	100.015	5
1485865082342	100.35	14
1485865082342	100.39	9
1485865082342	100.39	16
1485865082342	100.415	3
1485865082342	99.73	4
1485865082342	99.855	8
1485865082342	99.855	10
1485865082342	99.98	7
1485865082342	100.415	1
1485865082342	100.11	19
1485865082342	100.415	9
1485865082342	100.455	7
1485865082342	100.545	13
1485865082342	99.23	8
1485865082342	99.23	15
1485865082342	99.855	5
1485865082342	99.57	10
1485865082342	99.09	12
1485865082342	99.855	12
1485865082342	99.7	1
1485865082342	99.7	8
1485865082342	99.72	20
1485865082342	99.72	5
1485865082342	100.545	5
1485865082342	100.55	15
1485865082342	100.585	1
1485865082343	100.285	6
1485865082343	100.285	14
1485865082343	100.285	1
1485865082343	100.4	15
1485865082343	100.4	8
1485865082343	100.585	6
1485865082343	99.79	19
1485865082343	99.79	4
1485865082343	99.295	1
1485865082343	99.395	27
1485865082343	99.795	1
1485865082343	99.795	16
1485865082343	99.795	12
1485865082343	99.425	17
1485865082343	99.51	3
1485865082344	99.51	15
1485865082344	100.585	18
1485865082344	100.605	5
1485865082344	99.215	23
1485865082344	100.295	4
1485865082344	100.605	4
1485865082344	100.605	19
1485865082344	100.61	6
1485865082344	100.295	5
1485865082344	100.09	4
1485865082344	99.485	11
1485865082344	99.73	8
1485865082344	100.155	13
1485865082344	99.73	15
1485865082344	99.7	9
1485865082345	99.695	1
1485865082345	99.695	11
1485865082345	99.15	10
1485865082345	99.695	12
1485865082345	99.685	1
1485865082346	99.77	20
1485865082346	99.685	16
1485865082346	99.68	5
1485865082346	99.675	1
1485865082346	99.675	20
1485865082346	99.77	2
1485865082346	99.825	16
1485865082346	99.98	6
1485865082346	99.595	14
1485865082346	99.98	13
1485865082346	100.155	8
1485865082346	100.26	6
1485865082346	100.36	6
1485865082346	100.45	5
1485865082346	100.475	6
1485865082346	99.74	7
1485865082346	100.475	15
1485865082346	99.985	1
1485865082346	99.985	13
1485865082346	99.985	10
1485865082346	99.985	4
1485865082347	99.955	23
1485865082347	99.835	1
1485865082348	100.0	13
1485865082348	100.34	6
1485865082348	100.61	9
1485865082348	99.865	6
1485865082348	99.865	22
1485865082348	100.61	4
1485865082348	100.63	2
1485865082348	99.47	6
1485865082348	99.47	19
1485865082348	99.47	1
1485865082348	100.465	5
1485865082350	100.635	2
1485865082350	99.91	20
1485865082350	99.835	1
1485865082350	99.835	8
1485865082350	99.83	9
1485865082350	99.83	13
1485865082350	99.83	4
1485865082350	99.82	16
1485865082350	100.47	6
1485865082350	99.98	15
1485865082350	99.79	4
1485865082350	99.79	17
1485865082350	99.82	3
1485865082350	99.79	2
1485865082350	100.47	2
1485865082350	100.595	10
1485865082350	100.595	8
1485865082350	100.635	13
1485865082350	100.635	3
1485865082350	99.785	17
1485865082350	99.615	7
1485865082351	99.915	8
1485865082351	100.19	6
1485865082351	99.725	14
1485865082351	99.215	6
1485865082351	99.07	7
1485865082351	99.07	22
1485865082351	99.15	2
1485865082351	99.715	1
1485865082351	99.705	6
1485865082351	99.25	14
1485865082351	99.705	6
1485865082351	100.065	12
1485865082351	100.375	2
1485865082351	99.385	18
1485865082351	100.375	9
1485865082351	100.375	9
1485865082351	100.41	4
1485865082351	99.5	14
1485865082351	99.5	14
1485865082351	99.445	7
1485865082351	99.445	4
1485865082351	99.69	2
1485865082351	99.69	1
1485865082351	99.685	15
1485865082351	99.685	5
1485865082351	99.69	23
1485865082351	99.985	3
1485865082351	99.685	11
1485865082351	99.675	10
1485865082351	99.675	16
1485865082351	99.675	1
1485865082351	99.595	14
1485865082351	99.985	24
1485865082351	99.05	9
1485865082351	100.005	5
1485865082351	100.08	7
1485865082351	100.125	1
1485865082351	99.105	5
1485865082351	99.105	4
1485865082351	99.665	7
1485865082351	99.665	7
1485865082351	99.635	15
1485865082352	100.065	9
1485865082352	99.735	9
1485865082352	99.68	10
1485865082352	99.665	2
1485865082352	99.665	2
1485865082352	99.63	15
1485865082352	99.615	4
1485865082352	99.615	10
1485865082352	99.6	5
1485865082352	99.755	12
1485865082352	99.755	17
1485865082352	100.065	5
1485865082357	99.6	2
1485865082357	99.59	6
1485865082357	99.59	8
1485865082357	99.59	1
1485865082357	99.59	7
1485865082357	99.75	6
1485865082357	99.75	13
1485865082358	99.965	1
1485865082358	99.965	10
1485865082358	99.965	15
1485865082358	100.125	6
1485865082358	99.965	13
1485865082358	99.715	2
1485865082358	99.715	11
1485865082358	99.725	8
1485865082358	100.125	12
1485865082358	99.58	17
1485865082358	100.125	8
1485865082358	100.125	1
1485865082358	100.125	5
1485865082358	100.205	1
1485865082358	99.37	5
1485865082358	99.725	14
1485865082358	99.59	3
1485865082358	100.205	7
1485865082358	100.265	11
1485865082358	100.28	11
1485865082358	99.59	16
1485865082358	99.585	11
1485865082358	100.21	19
1485865082358	100.005	5
1485865082358	100.005	9
1485865082358	99.35	26
1485865082358	99.35	1
1485865082358	99.575	23
1485865082358	99.975	10
1485865082358	99.71	2
1485865082358	99.71	8
1485865082358	99.92	13
1485865082358	99.92	6
1485865082358	99.975	4
1485865082358	100.005	6
